Year Published,Min Players,Min Age,Complexity Average,Max Players Log,Play Time Log,Year Published Missing,Min Players Missing,Max Players Missing,Play Time Missing,Min Age Missing,Complexity Average Missing,Mechanic: Dice Rolling,Mechanic: Hand Management,Mechanic: Set Collection,Mechanic: Variable Player Powers,Mechanic: Hexagon Grid,Mechanic: Simulation,Mechanic: Card Drafting,Mechanic: Tile Placement,Mechanic: Modular Board,Mechanic: Area Majority / Influence,Mechanic: Grid Movement,Mechanic: Cooperative Game,Mechanic: Roll / Spin and Move,Mechanic: Area Movement,Mechanic: Simultaneous Action Selection,Domain: Wargames,Domain: Strategy Games,Domain: Family Games,Domain: Thematic Games,Domain: Abstract Games,Domain: Children's Games,Domain: Party Games,Domain: Customizable Games
2003.0,2.0,12.0,2.75,1.791759469228055,4.51085950651685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2003.0,2.0,8.0,1.13,1.791759469228055,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019.0,2.0,6.0,1.0,1.6094379124341003,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,2.0,8.0,1.67,2.1972245773362196,3.828641396489095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.0,2.0,10.0,1.0,2.1972245773362196,3.828641396489095,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.0,3.0,8.0,1.2,2.3978952727983707,2.772588722239781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,1.0,14.0,3.14,1.3862943611198906,4.795790545596741,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2002.0,2.0,10.0,2.39,1.791759469228055,4.110873864173311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2017.0,2.0,10.0,2.38,1.6094379124341003,4.795790545596741,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1999.0,2.0,10.0,4.0,1.9459101490553132,4.51085950651685,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003.0,2.0,6.0,1.0,1.6094379124341003,2.3978952727983707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.0,2.0,12.0,2.0,1.0986122886681098,3.044522437723423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2014.0,2.0,8.0,1.08,1.9459101490553132,3.044522437723423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017.0,1.0,12.0,3.06,1.6094379124341003,4.51085950651685,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1975.0,2.0,12.0,2.82,1.0986122886681098,4.795790545596741,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2020.0,2.0,14.0,2.06,1.6094379124341003,3.713572066704308,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2014.0,1.0,14.0,3.22,2.1972245773362196,4.795790545596741,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
2001.0,4.0,12.0,1.6,2.833213344056216,3.828641396489095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012.0,2.0,12.0,2.76,1.6094379124341003,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016.0,2.0,8.0,1.13,1.6094379124341003,3.044522437723423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011.0,4.0,10.0,1.19,3.4339872044851463,4.51085950651685,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003.0,2.0,12.0,2.45,1.0986122886681098,4.795790545596741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1998.0,2.0,10.0,1.75,1.9459101490553132,3.713572066704308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2014.0,2.0,12.0,2.33,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.0,2.0,10.0,3.0,1.791759469228055,4.795790545596741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005.0,2.0,18.0,1.4,1.9459101490553132,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995.0,2.0,10.0,2.25,1.0986122886681098,4.51085950651685,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012.0,2.0,10.0,1.82,1.0986122886681098,3.4339872044851463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976.0,2.0,8.0,1.0,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1999.0,3.0,10.0,1.33,1.791759469228055,3.828641396489095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.0,1.0,15.0,2.0,1.6094379124341003,4.51085950651685,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010.0,2.0,10.0,2.33,2.0794415416798357,3.4339872044851463,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2009.0,3.0,13.0,2.68,1.791759469228055,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1991.0,2.0,12.0,3.49,1.0986122886681098,5.484796933490655,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013.0,2.0,14.0,2.44,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1983.0,2.0,12.0,2.0,1.0986122886681098,3.828641396489095,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018.0,4.0,12.0,1.35,2.1972245773362196,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018.0,1.0,12.0,2.16,1.6094379124341003,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2017.0,2.0,10.0,1.29,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.0,2.0,8.0,1.98,1.3862943611198906,4.110873864173311,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1967.0,2.0,6.0,1.78,1.6094379124341003,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,1.0,14.0,3.46,1.6094379124341003,5.017279836814924,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2010.0,2.0,14.0,3.04,1.6094379124341003,4.795790545596741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2017.0,2.0,8.0,2.0,2.0794415416798357,3.4339872044851463,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,1.0,12.0,2.0,0.6931471805599453,2.772588722239781,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.0,2.0,12.0,2.5,1.6094379124341003,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,1.0,7.0,1.33,2.1972245773362196,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973.0,1.0,10.0,3.0,1.0986122886681098,3.4339872044851463,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2007.0,2.0,12.0,1.86,2.0794415416798357,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976.0,2.0,12.0,4.3,1.0986122886681098,5.484796933490655,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1981.0,2.0,12.0,2.81,1.0986122886681098,4.795790545596741,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2017.0,2.0,12.0,2.45,1.6094379124341003,4.110873864173311,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,1.0,10.0,3.67,0.6931471805599453,6.042632833682381,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014.0,2.0,6.0,2.0,1.9459101490553132,2.3978952727983707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,2.0,10.0,2.0,1.791759469228055,4.110873864173311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,1.0,10.0,1.6,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,2.0,8.0,1.6,1.791759469228055,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2.0,8.0,2.8,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016.0,2.0,10.0,1.0,1.9459101490553132,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,2.0,8.0,1.47,1.791759469228055,3.713572066704308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2020.0,1.0,10.0,1.82,1.6094379124341003,4.110873864173311,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2010.0,2.0,9.0,1.42,1.791759469228055,3.044522437723423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2007.0,2.0,10.0,1.9,1.0986122886681098,3.4339872044851463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2015.0,4.0,18.0,1.0,3.044522437723423,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,2.0,8.0,1.23,1.791759469228055,3.044522437723423,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012.0,2.0,8.0,1.33,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2.0,10.0,1.86,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009.0,2.0,13.0,1.6,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,1.0,13.0,1.0,1.0986122886681098,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,2.0,10.0,1.56,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010.0,4.0,8.0,1.0,2.833213344056216,2.772588722239781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1980.0,2.0,12.0,2.33,1.0986122886681098,5.198497031265826,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017.0,3.0,10.0,1.5,1.791759469228055,3.828641396489095,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.0,1.0,10.0,1.5,1.6094379124341003,3.044522437723423,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.0,2.0,8.0,1.62,1.0986122886681098,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1980.0,2.0,12.0,2.34,1.0986122886681098,4.51085950651685,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2005.0,3.0,14.0,1.07,3.044522437723423,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020.0,1.0,10.0,2.82,1.6094379124341003,4.795790545596741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1977.0,2.0,12.0,1.9,1.0986122886681098,4.795790545596741,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008.0,2.0,10.0,2.05,1.0986122886681098,3.828641396489095,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009.0,3.0,10.0,2.02,1.9459101490553132,3.828641396489095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1984.0,2.0,10.0,2.6,1.9459101490553132,4.795790545596741,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2017.0,1.0,15.0,2.5,1.6094379124341003,4.795790545596741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2004.0,2.0,7.0,3.33,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019.0,2.0,8.0,2.0,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.0,2.0,8.0,1.57,2.1972245773362196,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014.0,2.0,6.0,1.2,1.9459101490553132,3.828641396489095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987.0,2.0,12.0,1.75,1.9459101490553132,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008.0,3.0,13.0,3.96,1.791759469228055,5.198497031265826,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017.0,2.0,14.0,2.75,1.6094379124341003,4.795790545596741,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,1.0,13.0,2.29,0.6931471805599453,4.110873864173311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005.0,2.0,12.0,3.39,2.1972245773362196,4.110873864173311,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2016.0,1.0,14.0,3.5,1.6094379124341003,4.795790545596741,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.0,2.0,8.0,1.74,1.9459101490553132,4.110873864173311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.0,2.0,10.0,2.4,1.791759469228055,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,2.0,8.0,1.42,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005.0,2.0,12.0,2.11,1.0986122886681098,4.51085950651685,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014.0,2.0,13.0,1.0,2.3978952727983707,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.0,2.0,4.0,1.09,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2009.0,2.0,8.0,1.38,1.6094379124341003,2.772588722239781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1982.0,2.0,14.0,1.83,2.1972245773362196,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990.0,2.0,14.0,3.43,1.0986122886681098,5.8888779583328805,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1981.0,2.0,5.0,1.0,1.6094379124341003,3.044522437723423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2004.0,2.0,8.0,1.01,1.791759469228055,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010.0,2.0,6.0,1.18,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2011.0,2.0,10.0,1.57,1.6094379124341003,4.110873864173311,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019.0,1.0,13.0,2.94,1.9459101490553132,4.51085950651685,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014.0,1.0,10.0,3.2,1.3862943611198906,3.828641396489095,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005.0,3.0,10.0,2.03,1.791759469228055,4.110873864173311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012.0,2.0,7.0,1.38,1.9459101490553132,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018.0,2.0,6.0,2.33,1.6094379124341003,4.795790545596741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2012.0,2.0,10.0,2.13,1.0986122886681098,4.795790545596741,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1999.0,2.0,4.0,1.21,1.6094379124341003,2.772588722239781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1125.0,1.0,10.0,1.79,2.833213344056216,4.110873864173311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2011.0,2.0,10.0,1.0,1.9459101490553132,2.772588722239781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.0,2.0,12.0,4.25,1.3862943611198906,6.803505257608338,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016.0,1.0,13.0,2.67,1.0986122886681098,4.795790545596741,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016.0,2.0,10.0,1.5,1.9459101490553132,4.110873864173311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.0,2.0,10.0,1.21,2.1972245773362196,2.772588722239781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2.0,5.0,2.0,1.6094379124341003,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.0,2.0,9.0,1.43,1.6094379124341003,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019.0,1.0,10.0,2.15,0.6931471805599453,3.828641396489095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,1.0,12.0,3.53,1.6094379124341003,4.795790545596741,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1989.0,3.0,8.0,1.27,1.791759469228055,3.828641396489095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990.0,3.0,10.0,1.21,2.1972245773362196,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013.0,1.0,13.0,1.25,1.6094379124341003,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012.0,2.0,8.0,1.0,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,3.0,10.0,1.78,1.9459101490553132,4.795790545596741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018.0,1.0,12.0,2.95,1.6094379124341003,5.484796933490655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011.0,2.0,8.0,2.0,1.9459101490553132,3.828641396489095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2004.0,1.0,7.0,1.5,1.9459101490553132,3.044522437723423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1994.0,2.0,10.0,3.67,1.791759469228055,5.707110264748875,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017.0,1.0,10.0,2.0,1.9459101490553132,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1992.0,1.0,12.0,2.2,1.0986122886681098,5.198497031265826,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019.0,2.0,12.0,4.0,1.0986122886681098,4.51085950651685,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.0,2.0,18.0,1.23,1.9459101490553132,3.044522437723423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2002.0,2.0,5.0,1.0,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009.0,2.0,12.0,2.5,1.0986122886681098,5.484796933490655,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004.0,1.0,11.0,1.86,1.9459101490553132,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2000.0,2.0,12.0,4.5,1.0986122886681098,5.8888779583328805,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.0,3.0,10.0,1.25,2.5649493574615367,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,1.0,14.0,2.45,1.6094379124341003,4.795790545596741,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016.0,2.0,10.0,2.67,1.791759469228055,4.51085950651685,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.0,3.0,10.0,1.0,2.1972245773362196,3.4339872044851463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,2.0,10.0,2.0,1.791759469228055,3.828641396489095,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.0,2.0,8.0,1.0,1.9459101490553132,2.772588722239781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996.0,1.0,9.0,2.0,2.3978952727983707,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006.0,2.0,8.0,1.57,1.791759469228055,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
